# seed: 1784141145525623654
# N: 139.000
# minAmplitude: 0.20998409573019
# maxAmplitude: 0.2830891016485938
# minSigma: 17.999883804266283
# maxSigma: 16.548371118237924
# minX0: 2799.7190904776185
# maxX0: 2802.9998577055535
# minAlpha: 1.456002397664135
# maxAlpha: 1.6559741770305978
# chi2 amplitude sigma x0 alpha
0.3840079 0.2327018 17.9315862 2802.8553655 1.5377555
0.3840165 0.2497654 17.9786413 2801.5125462 1.4768452
0.3840343 0.2623466 17.9776450 2802.4496850 1.5057537
0.3840486 0.2471048 17.5084120 2802.9178058 1.4771888
0.3840700 0.2353959 17.8078908 2802.2711202 1.4799764
0.3840947 0.2556696 17.8720647 2802.4105576 1.5360562
0.3841166 0.2439053 17.9536827 2802.4942449 1.5867811
0.3841568 0.2621924 17.8884420 2802.3050715 1.4574945
0.3841993 0.2388968 17.9508104 2801.4725144 1.4604508
0.3842389 0.2345242 17.9471048 2802.5247373 1.5371336
0.3842838 0.2524649 17.8995682 2802.1497155 1.5317641
0.3842870 0.2445708 17.8753645 2801.7130030 1.4814224
0.3843221 0.2437183 17.8184362 2801.9623381 1.4921403
0.3843668 0.2549514 17.7965834 2802.4070416 1.5169763
0.3843809 0.2643582 17.8740288 2802.8226121 1.4865760
0.3843932 0.2609354 17.9888946 2802.3447056 1.5190271
0.3844000 0.2463039 17.5337336 2802.5612101 1.4625175
0.3844098 0.2473706 17.8354222 2802.8694203 1.5889500
0.3844136 0.2511059 17.4737172 2802.9585179 1.4688933
0.3844199 0.2482262 17.8685033 2801.6735587 1.4737890
0.3844338 0.2339920 17.6390277 2802.9015677 1.4610276
0.3844461 0.2352613 17.9711986 2802.5209934 1.5511746
0.3844731 0.2473336 17.9453042 2802.2869180 1.5722293
0.3844903 0.2458888 17.8720106 2802.9972179 1.6085854
0.3845137 0.2443163 17.9947008 2802.9495760 1.6422814
0.3845266 0.2558497 17.9649592 2802.6806325 1.6014481
0.3845472 0.2502884 17.9343073 2801.8750682 1.5170007
0.3846113 0.2555840 17.9003937 2802.0992598 1.5111862
0.3846537 0.2326781 17.9666076 2801.7345383 1.4629693
0.3846865 0.2639665 17.9231074 2802.5862782 1.4851837
0.3846934 0.2420488 17.8025448 2802.2212724 1.5117564
0.3847371 0.2461727 17.8895452 2802.8907495 1.6093445
0.3847385 0.2568595 17.8955408 2802.6837012 1.5729271
0.3847980 0.2322790 17.9232058 2802.7218494 1.5283401
0.3847987 0.2471409 17.5777266 2802.9663889 1.5098579
0.3848524 0.2363061 17.9907843 2802.3390633 1.5525247
0.3848754 0.2560232 17.9352599 2801.9442862 1.4996084
0.3848853 0.2335943 17.6900003 2802.6123155 1.4605504
0.3848884 0.2381958 17.5491323 2802.7598261 1.4561760
0.3848893 0.2389008 17.6912617 2802.9853857 1.5194949
0.3849251 0.2499133 17.5049375 2802.7402455 1.4704848
0.3849279 0.2517914 17.8386735 2802.1766738 1.5230973
0.3849326 0.2359425 17.9504012 2802.2253236 1.5285173
0.3849367 0.2463861 17.8827386 2802.4569775 1.5717871
0.3849664 0.2433327 17.8807006 2802.8921122 1.5992608
0.3849776 0.2625211 17.7483373 2802.9007244 1.4851680
0.3850117 0.2513135 17.7388363 2802.2639597 1.5027523
0.3850410 0.2500548 17.5966078 2802.3056917 1.4639596
0.3850468 0.2507674 17.6877743 2802.3235589 1.4940717
0.3850475 0.2424375 17.7894932 2802.3296575 1.5214577
0.3850496 0.2344296 17.7902577 2802.5880619 1.4975719
0.3850507 0.2572765 17.8691061 2802.4070074 1.5316580
0.3850659 0.2485726 17.9704967 2802.9837658 1.6510226
0.3851044 0.2505039 17.6689903 2802.1509107 1.4706653
0.3851114 0.2359510 17.5936782 2802.9848099 1.4696607
0.3851169 0.2355037 17.7604054 2802.1609320 1.4640435
0.3851392 0.2461761 17.5946563 2802.4850054 1.4816667
0.3851458 0.2612314 17.7657114 2802.4355023 1.4579527
0.3851632 0.2561219 17.8920158 2801.8176989 1.4688315
0.3851842 0.2378621 17.7674685 2802.5400385 1.5112032
0.3851980 0.2268891 17.8844232 2802.8997900 1.4752315
0.3851986 0.2572771 17.8775980 2802.1553152 1.5032076
0.3851991 0.2390541 17.6009607 2802.6032890 1.4696999
0.3852020 0.2516234 17.8732182 2801.6491269 1.4675131
0.3852169 0.2489647 17.9406969 2802.6155280 1.6101616
0.3852317 0.2332347 17.9952169 2801.7332675 1.4785780
0.3852396 0.2385874 17.9127158 2801.6218388 1.4728681
0.3852467 0.2386737 17.8243642 2802.1687728 1.5031672
0.3852491 0.2569464 17.7461006 2802.1761339 1.4659642
0.3852751 0.2411249 17.9558723 2802.9409332 1.6196968
0.3852757 0.2444584 17.8044082 2801.6798796 1.4633091
0.3852793 0.2551926 17.6709569 2802.2879421 1.4679546
0.3853199 0.2484275 17.8223371 2801.7227774 1.4729196
0.3853344 0.2368247 17.7527991 2802.7590197 1.5159374
0.3853364 0.2627597 17.9363606 2802.2461892 1.4685826
0.3853371 0.2505621 17.8485481 2802.2146939 1.5372878
0.3853615 0.2547332 17.7835368 2802.9212317 1.5733035
0.3853790 0.2383611 17.9625301 2801.8504887 1.5125516
0.3853793 0.2415521 17.7424763 2802.3153511 1.5045727
0.3853992 0.2362116 17.6255361 2802.6134521 1.4626434
0.3854265 0.2415645 17.8815543 2801.6914126 1.4833435
0.3854353 0.2461923 17.9981505 2802.8940977 1.6518500
0.3854353 0.2627760 17.7879356 2802.7392528 1.4836182
0.3854400 0.2402945 17.9727013 2801.9385876 1.5339566
0.3854436 0.2389067 17.6829432 2802.1289709 1.4589513
0.3854566 0.2405447 17.8365369 2802.5572435 1.5507743
0.3854600 0.2312439 17.9946367 2802.9596392 1.5592865
0.3854758 0.2280249 17.8786281 2802.4551200 1.4617761
0.3854786 0.2498323 17.8873563 2801.9970690 1.5264032
0.3854848 0.2318931 17.8917984 2802.5419407 1.5078337
0.3854968 0.2475762 17.9928235 2802.8370069 1.6486896
0.3855159 0.2565471 17.9563721 2801.7370247 1.4757488
0.3855250 0.2357495 17.9010795 2802.4753967 1.5365444
0.3855311 0.2513256 17.5278792 2802.8460399 1.4888939
0.3855461 0.2533242 17.4513185 2802.9201996 1.4618053
0.3855645 0.2565010 17.6300103 2802.3908333 1.4593460
0.3855699 0.2521034 17.7387634 2801.9736029 1.4705911
0.3855988 0.2594053 17.6588278 2802.7494237 1.4819163
0.3856078 0.2498681 17.8085399 2802.0491169 1.5088098
0.3856081 0.2505620 17.8043633 2802.9935171 1.5983624
0.3856600 0.2631236 17.8900094 2802.4926033 1.4862101
0.3856684 0.2491967 17.6891445 2802.6247354 1.5300014
0.3856703 0.2366189 17.7691543 2802.8294410 1.5263579
0.3856715 0.2507470 17.7073420 2802.9735875 1.5630313
0.3856729 0.2415340 17.7092222 2802.9002803 1.5398735
0.3857713 0.2411886 17.9403733 2802.7503530 1.6046474
0.3857742 0.2387549 17.6874661 2802.3008113 1.4764970
0.3857919 0.2508437 17.7297935 2801.8443215 1.4579148
0.3858013 0.2600427 17.8469498 2802.9147229 1.5626533
0.3858093 0.2390673 17.9615155 2801.9467348 1.5286205
0.3858115 0.2272350 17.9565164 2802.8659521 1.5031352
0.3858147 0.2458772 17.6294502 2802.8692725 1.5268261
0.3858232 0.2506589 17.8712402 2801.7883360 1.4950542
0.3858254 0.2475276 17.8228904 2802.2352601 1.5378344
0.3858285 0.2536133 17.6127598 2802.7657743 1.5081974
0.3859012 0.2455502 17.5201680 2802.9269999 1.4933192
0.3859033 0.2617130 17.9694125 2802.8742637 1.5861623
0.3859102 0.2522264 17.5323099 2802.9107583 1.4962197
0.3859159 0.2385335 17.9914291 2801.7539629 1.5149447
0.3859160 0.2472412 17.9808152 2802.6105575 1.6271126
0.3859308 0.2488977 17.5385128 2802.9661466 1.5061552
0.3859647 0.2413662 17.9926743 2801.3495408 1.4760571
0.3859836 0.2465820 17.8650326 2802.3109614 1.5597375
0.3859923 0.2569936 17.9743396 2802.9169065 1.6358997
0.3859947 0.2344094 17.9523718 2802.7660325 1.5660731
0.3860076 0.2586782 17.8013314 2802.8187092 1.5511151
0.3860364 0.2311933 17.8547122 2802.2390904 1.4720915
0.3860414 0.2530228 17.8223272 2801.7363752 1.4644801
0.3860501 0.2291483 17.8350055 2802.9428808 1.4912589
0.3860738 0.2344991 17.9257255 2801.6852311 1.4674880
0.3860896 0.2370193 17.9861946 2801.6596379 1.4966699
0.3861412 0.2373018 17.9451168 2801.6289598 1.4831610
0.3861567 0.2305501 17.8502140 2802.1970450 1.4627305
0.3861754 0.2621412 17.9858557 2802.0893309 1.4794891
0.3861883 0.2574441 17.9129161 2802.8290378 1.6037311
0.3862013 0.2530193 17.7250333 2802.3877590 1.5157671
0.3862189 0.2578415 17.8465948 2802.7374138 1.5678579
0.3862439 0.2614307 17.8235645 2802.7490602 1.5252191
0.3862551 0.2500310 17.9819446 2802.2372316 1.5911776
0.3862928 0.2408592 17.8476669 2802.2316382 1.5333460
0.3862959 0.2536126 17.4639337 2802.8686387 1.4679373
0.3862974 0.2426390 17.6754942 2802.5043774 1.5095161
0.3863042 0.2442893 17.8573646 2802.0252278 1.5262042
0.3863126 0.2504428 17.8462478 2801.6658755 1.4752748
0.3863178 0.2586613 17.9566075 2801.7584946 1.4646253
0.3863276 0.2521678 17.7895526 2801.7481737 1.4627148
0.3863667 0.2606285 17.7836232 2802.5595433 1.4999241
0.3863735 0.2586054 17.7730722 2802.3432262 1.4916328
0.3864190 0.2476310 17.5611581 2802.3415079 1.4686648
0.3864210 0.2554472 17.8725627 2802.5089291 1.5695361
0.3864495 0.2345433 17.7331803 2802.7360619 1.4990898
0.3864646 0.2458357 17.6702957 2802.5560935 1.5216324
0.3864708 0.2373137 17.9402630 2801.4646415 1.4651024
0.3864845 0.2295752 17.7539800 2802.7209881 1.4616443
0.3864954 0.2507709 17.4725930 2802.9636861 1.4862909
0.3864987 0.2374044 17.9192555 2801.9035268 1.5077966
0.3865031 0.2482333 17.6606314 2802.9592910 1.5522902
0.3865095 0.2434567 17.9705292 2802.1246323 1.5713992
0.3865125 0.2488966 17.7957027 2802.3322957 1.5442255
0.3865305 0.2584508 17.9404779 2802.4174553 1.5612335
0.3865318 0.2597219 17.5326522 2802.9311725 1.4583106
0.3865322 0.2415358 17.8547117 2801.7414496 1.4887513
0.3865390 0.2472645 17.5464106 2802.8124495 1.5023600
0.3865631 0.2355957 17.6300347 2802.6392775 1.4691239
0.3865752 0.2373690 17.9308010 2802.6362495 1.5760212
0.3865934 0.2560474 17.7699473 2802.5584789 1.5377171
0.3866122 0.2411283 17.7605033 2801.8247742 1.4692623
0.3866178 0.2510369 17.8066564 2802.1240533 1.5224375
0.3866182 0.2617102 17.8041513 2802.9820299 1.5429151
0.3866268 0.2456508 17.7869967 2802.6101682 1.5653661
0.3866450 0.2446611 17.8721685 2801.5340320 1.4750117
0.3866568 0.2452531 17.5706364 2802.6197821 1.4942206
0.3866914 0.2499036 17.9265015 2802.0929959 1.5598915
0.3867034 0.2408341 17.9868514 2801.2326180 1.4626023
0.3867254 0.2520272 17.7122028 2802.7767430 1.5558599
0.3867301 0.2628488 17.8780150 2802.9572813 1.5546052
0.3867612 0.2477292 17.8773233 2802.3043301 1.5696806
0.3868314 0.2568032 17.6666498 2802.2360956 1.4627840
0.3868753 0.2344976 17.9020279 2802.8305114 1.5606649
0.3868757 0.2412451 17.7599056 2802.4507716 1.5307252
0.3868915 0.2549103 17.7735498 2802.8511277 1.5761885
0.3868930 0.2266128 17.9597448 2802.1927621 1.4613276
0.3869328 0.2575923 17.6628409 2802.9537243 1.5302826
0.3869446 0.2675762 17.9220072 2802.8707057 1.4726028
0.3869531 0.2263931 17.8143694 2802.9261961 1.4602002
0.3869588 0.2459298 17.9331767 2801.6797500 1.5147856
0.3869687 0.2474575 17.5640469 2802.7834185 1.5097425
0.3869778 0.2455853 17.7073012 2802.7848763 1.5550834
0.3869831 0.2446105 17.8285553 2802.7950312 1.5937882
0.3869883 0.2420746 17.7522984 2801.9195549 1.4823226
0.3870043 0.2555487 17.7652472 2802.8681681 1.5728008
0.3870404 0.2360848 17.5735316 2802.6835323 1.4604939
0.3870421 0.2551162 17.6550005 2802.6946301 1.5204978
0.3870585 0.2412679 17.9442177 2802.2437411 1.5714532
0.3870586 0.2564427 17.8163505 2801.8059722 1.4577265
0.3870613 0.2507870 17.5844150 2802.6136450 1.5031337
0.3870705 0.2659854 17.9813664 2802.5082538 1.4825128
0.3870720 0.2514026 17.6619930 2802.9682346 1.5572365
0.3870851 0.2356658 17.7703234 2802.6416737 1.5172734
0.3870908 0.2522801 17.8942627 2801.5758831 1.4754789
0.3871085 0.2606284 17.9148794 2802.3200032 1.5218927
0.3871390 0.2543409 17.8885127 2802.9786921 1.6328611
0.3871410 0.2368085 17.9097114 2802.1001652 1.5248362
0.3871642 0.2533712 17.6525699 2802.4674617 1.5064381
0.3871719 0.2352225 17.9886838 2802.4095180 1.5651988
0.3871839 0.2490926 17.5844126 2802.1531775 1.4627120
0.3871953 0.2369980 17.6019260 2802.7526561 1.4807587
0.3872122 0.2574571 17.9027353 2802.2397738 1.5400379
0.3872260 0.2634575 17.8116326 2802.4099808 1.4587953
0.3872514 0.2515250 17.9437536 2801.9185903 1.5437515
0.3872814 0.2395032 17.8948328 2801.4928408 1.4698197
0.3872883 0.2492492 17.9141610 2802.8217826 1.6360328
0.3872917 0.2410165 17.6940977 2802.3439848 1.5029215
0.3873264 0.2466064 17.6020747 2802.9926038 1.5381943
0.3873355 0.2625959 17.8299609 2802.7708259 1.5260498
0.3873394 0.2464846 17.6894114 2801.9406530 1.4750593
0.3873535 0.2609172 17.9112995 2802.6136204 1.5585075
0.3873555 0.2599363 17.8293718 2802.6070694 1.5393331
0.3873588 0.2607012 17.6838314 2802.5770872 1.4757889
0.3873650 0.2364189 17.9463589 2802.2667917 1.5499041
0.3873684 0.2570524 17.8676767 2802.4426309 1.5584528
0.3873711 0.2418429 17.8861945 2801.3786094 1.4602533
0.3873754 0.2563311 17.8745138 2802.8193800 1.6065724
0.3873824 0.2371389 17.6268898 2802.7901898 1.4931478
0.3873851 0.2454429 17.9241082 2801.9763388 1.5509671
0.3873933 0.2472317 17.6439803 2802.5588018 1.5219517
0.3874064 0.2574771 17.7798518 2802.9519714 1.5781451
0.3874069 0.2378193 17.9237001 2801.4069533 1.4619234
0.3874087 0.2554836 17.6807986 2802.8109330 1.5414759
0.3874104 0.2641092 17.8811551 2802.7950598 1.5255427
0.3874138 0.2368617 17.6035777 2802.9668642 1.4936467
0.3874496 0.2643066 17.9775156 2802.6984998 1.5462365
0.3874638 0.2621376 17.8595506 2802.2394622 1.4744287
0.3874816 0.2304972 17.8776096 2802.0012914 1.4625092
0.3874882 0.2593672 17.7750224 2802.5474243 1.5202402
0.3874905 0.2239116 17.9998838 2802.5715657 1.4718447
0.3875099 0.2372353 17.7427485 2802.8737957 1.5369625
0.3875308 0.2489448 17.6264184 2802.6700987 1.5271617
0.3875403 0.2366816 17.7862700 2802.8564044 1.5463086
0.3875441 0.2285114 17.8730052 2802.2506150 1.4632477
0.3875588 0.2274014 17.9190759 2802.1816656 1.4607378
0.3875600 0.2355729 17.9294228 2802.2620224 1.5398765
0.3875705 0.2522405 17.5082049 2802.8663527 1.4982051
0.3875806 0.2449730 17.7901929 2802.8299779 1.5890073
0.3875960 0.2355871 17.5796887 2802.8888534 1.4740664
0.3876006 0.2432687 17.8148016 2801.8279228 1.4984827
0.3876165 0.2478633 17.9900434 2801.3563793 1.4899065
0.3876223 0.2449900 17.7158778 2801.8255065 1.4712606
0.3876254 0.2281086 17.9148409 2802.6045718 1.4960039
0.3876295 0.2542240 17.9072998 2801.6791165 1.4884647
0.3876363 0.2218221 17.9820716 2802.8527107 1.4565017
0.3876498 0.2432348 17.8333435 2801.8388145 1.5055685
0.3876607 0.2335851 17.9352916 2802.6256855 1.5551725
0.3876738 0.2459326 17.7900308 2801.6156690 1.4691348
0.3876994 0.2675755 17.9267990 2802.7541721 1.4687009
0.3877019 0.2496464 17.8091042 2801.5812980 1.4656545
0.3877057 0.2583397 17.6877467 2802.8313716 1.5300907
0.3877127 0.2578246 17.6830871 2802.5328207 1.5024305
0.3877137 0.2591945 17.8917323 2802.7750114 1.5911772
0.3877251 0.2499300 17.7651828 2802.0858436 1.5158049
0.3877355 0.2347776 17.9585350 2801.8516441 1.5062783
0.3877375 0.2545505 17.5691463 2802.8995474 1.5161928
0.3877471 0.2566570 17.9162346 2802.9819912 1.6387465
0.3877533 0.2407091 17.8497683 2802.3759939 1.5563669
0.3877584 0.2632411 17.9263299 2802.9746989 1.5805927
0.3877695 0.2549473 17.5183844 2802.6913794 1.4797000
0.3877755 0.2560851 17.7544588 2802.1188657 1.4907868
0.3877910 0.2306242 17.8136379 2802.8305097 1.5042526
0.3877929 0.2468761 17.9916598 2801.7351693 1.5458108
0.3878017 0.2427097 17.6967559 2802.6688400 1.5398990
0.3878279 0.2334352 17.9866831 2801.4681046 1.4656375
0.3878764 0.2520886 17.8641287 2801.5442844 1.4690594
0.3878779 0.2430490 17.6235381 2802.4362533 1.4998171
0.3879226 0.2623005 17.9375702 2802.0817291 1.4784007
0.3879303 0.2377025 17.7517188 2802.4381608 1.5158448
0.3879607 0.2419367 17.7054979 2802.6004612 1.5356018
0.3879622 0.2386547 17.8782259 2802.6645572 1.5789010
0.3879658 0.2667526 17.9249129 2802.6189110 1.4722074
0.3879690 0.2523171 17.8199640 2802.6546724 1.5915169
0.3879696 0.2463797 17.7108821 2802.5760169 1.5486504
0.3879877 0.2367180 17.8526070 2802.3237710 1.5320946
0.3880003 0.2400762 17.8421136 2802.8914289 1.5917727
0.3880176 0.2491902 17.9666038 2802.1370040 1.5890086
0.3880594 0.2622432 17.9440844 2802.3483536 1.5242785
0.3881024 0.2442468 17.9257646 2802.2563216 1.5845241
0.3881136 0.2391854 17.5140109 2802.7279988 1.4702087
0.3881513 0.2333852 17.9423234 2802.2199697 1.5277699
0.3881513 0.2340232 17.6799068 2802.4570481 1.4713477
0.3881755 0.2389967 17.8637287 2802.3022258 1.5484699
0.3881830 0.2592777 17.6800350 2802.6180069 1.5022264
0.3881851 0.2436331 17.8390364 2802.5959343 1.5867136
0.3881880 0.2641934 17.8344459 2802.7984439 1.5158270
0.3881915 0.2512259 17.8774734 2802.7096455 1.6199898
0.3881933 0.2405989 17.7200576 2802.8935199 1.5558800
0.3882073 0.2352383 17.7950804 2801.8712029 1.4664644
0.3882648 0.2628180 17.9816498 2802.5248544 1.5565946
0.3882750 0.2398097 17.8331619 2802.9076496 1.5901920
0.3882867 0.2476257 17.7768109 2802.5479842 1.5719882
0.3882936 0.2429252 17.4363093 2802.7254842 1.4626229
0.3883051 0.2446865 17.9975693 2802.5510262 1.6388022
0.3883394 0.2514107 17.4493740 2802.9435981 1.4907496
0.3883508 0.2548912 17.8033221 2801.7942146 1.4751628
0.3883519 0.2351241 17.7035021 2802.6395785 1.5003842
0.3883539 0.2621352 17.8824619 2802.2363197 1.4911791
0.3883547 0.2464938 17.7264695 2802.9737728 1.5872621
0.3883705 0.2511442 17.7758433 2802.4162867 1.5583878
0.3883709 0.2450720 17.7304896 2801.8427298 1.4831029
0.3883929 0.2353836 17.7156058 2802.9585961 1.5252109
0.3883993 0.2355528 17.9377472 2802.5557115 1.5712309
0.3884078 0.2483397 17.6658287 2802.5845805 1.5397778
0.3884547 0.2552187 17.7565621 2802.6620238 1.5645171
0.3884576 0.2578297 17.7599993 2802.3412609 1.5134071
0.3884682 0.2253418 17.9446297 2802.2498030 1.4569660
0.3884690 0.2587641 17.9756272 2801.6386728 1.4695401
0.3884835 0.2502415 17.7001051 2801.9286184 1.4820443
0.3884972 0.2557191 17.4422116 2802.8332712 1.4668371
0.3885029 0.2596656 17.9379138 2801.6918063 1.4562567
0.3885088 0.2311739 17.8935626 2801.8019301 1.4611949
0.3885093 0.2539730 17.3968770 2802.8352294 1.4592080
0.3885208 0.2586036 17.6482387 2802.4019774 1.4764769
0.3885244 0.2422664 17.8071067 2801.8026551 1.4972872
0.3885271 0.2585807 17.8751533 2801.7305351 1.4566502
0.3885410 0.2485330 17.6190293 2802.8132062 1.5434090
0.3885479 0.2580446 17.7272282 2802.4020567 1.5086423
0.3885502 0.2538805 17.9086496 2801.6332332 1.4918459
0.3885509 0.2321667 17.8843663 2802.5025433 1.5244418
0.3885926 0.2296960 17.9039283 2801.9778282 1.4679083
0.3885948 0.2342594 17.8930491 2802.2409740 1.5242447
0.3886218 0.2251213 17.9024766 2802.7831504 1.4755266
0.3886469 0.2637003 17.9183644 2802.9216105 1.5747093
0.3886506 0.2500553 17.9214411 2802.1071421 1.5750370
0.3886531 0.2392744 17.9322677 2802.0596016 1.5513396
0.3886558 0.2539951 17.4471360 2802.9778598 1.4881849
0.3886644 0.2515800 17.6206806 2802.3894297 1.5057166
0.3886787 0.2633288 17.7123251 2802.6459927 1.4720095
0.3886793 0.2492309 17.9033042 2802.2686291 1.5887967
0.3886950 0.2406362 17.9329006 2802.1417732 1.5664084
0.3886989 0.2414301 17.9720106 2801.4681474 1.5045819
0.3887076 0.2545440 17.7860184 2802.4930100 1.5624017
0.3887298 0.2500208 17.9172254 2802.8080963 1.6473739
0.3887373 0.2325107 17.9963613 2802.7237669 1.5781788
0.3887437 0.2582066 17.4187569 2802.9979338 1.4562961
0.3887442 0.2498290 17.5324724 2802.5756860 1.4967605
0.3887721 0.2519421 17.4674703 2802.7893887 1.4887693
0.3887730 0.2440197 17.6062685 2802.9753209 1.5420807
0.3887769 0.2420864 17.5861241 2802.2265714 1.4732635
0.3887958 0.2607815 17.8277504 2802.8042537 1.5662926
0.3888237 0.2599551 17.7367908 2802.4592743 1.5033241
0.3888350 0.2557213 17.5787891 2802.7334499 1.5097854
0.3888434 0.2402550 17.8238318 2802.4375752 1.5586624
0.3888465 0.2399246 17.9861626 2801.8699575 1.5520423
0.3888478 0.2444424 17.9338947 2801.6679543 1.5259185
0.3888559 0.2420309 17.8487723 2802.4730184 1.5779096
0.3888573 0.2508870 17.8015844 2802.2908333 1.5578016
0.3888736 0.2521197 17.7473902 2802.8494383 1.5915650
0.3888776 0.2407963 17.9176745 2801.2827444 1.4645866
0.3888870 0.2609640 17.7229607 2802.6744607 1.5129496
0.3888926 0.2585672 17.5050508 2802.6447743 1.4563586
0.3888986 0.2344740 17.8882293 2801.7224964 1.4783070
0.3888986 0.2330748 17.8226230 2802.7084846 1.5291108
0.3889128 0.2332433 17.7936663 2802.9731137 1.5366809
0.3889299 0.2398316 17.8414321 2802.1508418 1.5370906
0.3889436 0.2590186 17.9391095 2802.7361310 1.6171322
0.3889518 0.2519650 17.4852695 2802.5435850 1.4762926
0.3889929 0.2408154 17.8027901 2801.9500964 1.5101948
0.3890120 0.2482595 17.6220249 2802.0136271 1.4742907
0.3890137 0.2481463 17.7159152 2801.6990351 1.4661381
0.3890256 0.2473113 17.8883136 2801.4701382 1.4880458
0.3890259 0.2602265 17.7926616 2802.6413617 1.5435727
0.3890374 0.2451278 17.9821808 2802.0409393 1.5877325
0.3890426 0.2419956 17.6631858 2801.8843576 1.4656582
0.3890492 0.2382845 17.7504716 2802.8167991 1.5531543
0.3890496 0.2575439 17.6392182 2802.4589311 1.4936327
0.3890535 0.2320119 17.7684281 2802.0460233 1.4565838
0.3890702 0.2403641 17.7496321 2802.7051366 1.5577213
0.3891139 0.2502578 17.7193833 2802.1801948 1.5220565
0.3891226 0.2551914 17.5230244 2802.6427836 1.4874269
0.3891308 0.2567353 17.6729083 2802.1704767 1.4778713
0.3891383 0.2298291 17.9413335 2802.5729023 1.5285202
0.3891464 0.2461775 17.9390276 2801.4630983 1.5035375
0.3891947 0.2300656 17.9089384 2802.7054063 1.5297255
0.3892034 0.2318135 17.5867848 2802.8910986 1.4560888
0.3892049 0.2414224 17.8338852 2802.4376461 1.5698687
0.3892114 0.2483982 17.7411493 2802.5657238 1.5693001
0.3892143 0.2465612 17.9796875 2802.5485250 1.6442115
0.3892222 0.2457006 17.5053971 2802.7012034 1.4981830
0.3892384 0.2452860 17.9167873 2802.4515533 1.6116608
0.3892433 0.2499695 17.9559328 2802.3741401 1.6215177
0.3892473 0.2588889 17.9146545 2801.9770958 1.5118924
0.3892596 0.2628558 17.8490241 2802.2175388 1.4755691
0.3892642 0.2314870 17.6733014 2802.6243427 1.4662179
0.3892746 0.2331260 17.8323992 2801.8265646 1.4655184
0.3892886 0.2473671 17.9754452 2801.7666053 1.5560363
0.3892948 0.2559154 17.4697447 2802.5920524 1.4619235
0.3893000 0.2361951 17.6866745 2802.3802777 1.4906337
0.3893061 0.2590816 17.5535867 2802.7700755 1.4847910
0.3893234 0.2445053 17.5784839 2802.1167843 1.4710333
0.3893384 0.2490791 17.5566381 2802.2350309 1.4785709
0.3893511 0.2342112 17.9511570 2802.9370800 1.5962720
0.3893636 0.2505175 17.8163041 2802.8995553 1.6250837
0.3893703 0.2546893 17.9190891 2802.9033482 1.6549903
0.3893733 0.2542377 17.7212675 2802.3529063 1.5322139
0.3893744 0.2528642 17.5285703 2802.9445487 1.5243341
0.3893867 0.2443864 17.9206961 2801.8096602 1.5430754
0.3893896 0.2280602 17.7861805 2802.8997253 1.4832130
